,survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,age_groups,log_fare,gender,female_class,deck_A,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,deck_Unknown,embarked_C,embarked_Q,embarked_S,embarked_U,who_child,who_man,who_woman,class_First,class_Second,class_Third,"age_groups_(0, 15]","age_groups_(15, 25]","age_groups_(25, 45]","age_groups_(45, 70]","age_groups_(70, 100]"
864,0,2,male,24.0,0,0,13.0,S,Second,man,1,Unknown,Southampton,no,1,"(15, 25]",2.6390573296152584,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
865,1,2,female,42.0,0,0,13.0,S,Second,woman,0,Unknown,Southampton,yes,1,"(25, 45]",2.6390573296152584,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
866,1,2,female,27.0,1,0,13.8583,C,Second,woman,0,Unknown,Cherbourg,yes,0,"(25, 45]",2.698558631668595,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
867,0,1,male,31.0,0,0,50.4958,S,First,man,1,A,Southampton,no,1,"(25, 45]",3.941500250945973,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
868,0,3,male,32.973597359735976,0,0,9.5,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.3513752571634776,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
869,1,3,male,4.0,1,1,11.1333,S,Third,child,0,Unknown,Southampton,yes,0,"(0, 15]",2.495953738718064,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
870,0,3,male,26.0,0,0,7.8958,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.1855792552411137,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
871,1,1,female,47.0,1,1,52.5542,S,First,woman,0,D,Southampton,yes,0,"(45, 70]",3.9806942251907276,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
872,0,1,male,33.0,0,0,5.0,S,First,man,1,B,Southampton,no,1,"(25, 45]",1.791759469228055,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
873,0,3,male,47.0,0,0,9.0,S,Third,man,1,Unknown,Southampton,no,1,"(45, 70]",2.302585092994046,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
874,1,2,female,28.0,1,0,24.0,C,Second,woman,0,Unknown,Cherbourg,yes,0,"(25, 45]",3.2188758248682006,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
875,1,3,female,15.0,0,0,7.225,C,Third,child,0,Unknown,Cherbourg,yes,1,"(0, 15]",2.1071782966514356,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
876,0,3,male,20.0,0,0,9.8458,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.3837779082709782,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
877,0,3,male,19.0,0,0,7.8958,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.1855792552411137,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
878,0,3,male,32.973597359735976,0,0,7.8958,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.1855792552411137,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
879,1,1,female,56.0,0,1,83.1583,C,First,woman,0,C,Cherbourg,yes,0,"(45, 70]",4.432699549165613,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
880,1,2,female,25.0,0,1,26.0,S,Second,woman,0,Unknown,Southampton,yes,0,"(15, 25]",3.295836866004329,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
881,0,3,male,33.0,0,0,7.8958,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.1855792552411137,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
882,0,3,female,22.0,0,0,10.5167,S,Third,woman,0,Unknown,Southampton,no,1,"(15, 25]",2.4437981558973862,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
883,0,2,male,28.0,0,0,10.5,S,Second,man,1,Unknown,Southampton,no,1,"(25, 45]",2.4423470353692043,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
884,0,3,male,25.0,0,0,7.05,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.085672091430472,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
885,0,3,female,39.0,0,5,29.125,Q,Third,woman,0,Unknown,Queenstown,no,0,"(25, 45]",3.405355391810819,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
886,0,2,male,27.0,0,0,13.0,S,Second,man,1,Unknown,Southampton,no,1,"(25, 45]",2.6390573296152584,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
887,1,1,female,19.0,0,0,30.0,S,First,woman,0,B,Southampton,yes,1,"(15, 25]",3.4339872044851463,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
888,0,3,female,31.333333333333332,1,2,23.45,S,Third,woman,0,Unknown,Southampton,no,0,"(25, 45]",3.196630215920881,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
889,1,1,male,26.0,0,0,30.0,C,First,man,1,C,Cherbourg,yes,1,"(25, 45]",3.4339872044851463,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
890,0,3,male,32.0,0,0,7.75,Q,Third,man,1,Unknown,Queenstown,no,1,"(25, 45]",2.169053700369523,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
